TCGA_patient_barcode	14-3-3_beta	14-3-3_epsilon	14-3-3_zeta	4E-BP1	4E-BP1_pS65	4E-BP1_pT37T46	4E-BP1_pT70	53BP1	A-Raf_pS299	ACC_pS79	ACC1	Acetyl-a-Tubulin-Lys40	ACVRL1	Akt	Akt_pS473	Akt_pT308	AMPK_alpha	AMPK_pT172	Annexin-1	Annexin_VII	AR	ARHI	ARID1A	ASNS	ATM	B-Raf	Bad_pS112	Bak	Bap1-c-4	Bax	Bcl-2	Bcl-xL	Beclin	beta-Catenin	Bid	Bim	BRCA2	c-Jun_pS73	c-Kit	c-Met_pY1235	c-Myc	C-Raf	C-Raf_pS338	Caspase-7_cleavedD198	Caveolin-1	CD20	CD31	CD49b	CDK1	Chk1	Chk1_pS345	Chk2	Chk2_pT68	cIAP	Claudin-7	Collagen_VI	Cyclin_B1	Cyclin_D1	Cyclin_E1	Cyclin_E2	DJ-1	Dvl3	E-Cadherin	eEF2	eEF2K	EGFR	EGFR_pY1068	EGFR_pY1173	eIF4E	eIF4G	ER-alpha	ER-alpha_pS118	ERK2	ETS-1	FASN	Fibronectin	FoxM1	FOXO3a	FOXO3a_pS318_S321	G6PD	GAB2	GAPDH	GATA3	GSK3-alpha-beta	GSK3-alpha-beta_pS21_S9	GSK3_pS9	HER2	HER2_pY1248	HER3	HER3_pY1289	Heregulin	HSP70	IGFBP2	INPP4B	IRS1	JNK_pT183_Y185	JNK2	Ku80	Lck	LKB1	MAPK_pT202_Y204	MEK1	MEK1_pS217_S221	MIG-6	Mre11	mTOR	mTOR_pS2448	MYH11	Myosin-IIa_pS1943	N-Cadherin	N-Ras	NDRG1_pT346	NF-kB-p65_pS536	NF2	Notch1	P-Cadherin	p21	p27	p27_pT157	p27_pT198	p38_MAPK	p38_pT180_Y182	p53	p62-LCK-ligand	p70S6K	p70S6K_pT389	p90RSK	p90RSK_pT359_S363	PAI-1	Paxillin	PCNA	PDCD4	PDK1	PDK1_pS241	PEA-15	PEA15_pS116	PI3K-p110-alpha	PI3K-p85	PKC-alpha	PKC-alpha_pS657	PKC-delta_pS664	PKC-pan_BetaII_pS660	PR	PRAS40_pT246	PRDX1	PREX1	PTEN	Rab-25	Rab11	Rad50	Rad51	Raptor	Rb_pS807_S811	RBM15	Rictor	Rictor_pT1135	S6	S6_pS235_S236	S6_pS240_S244	SCD1	SF2	Shc_pY317	Smad1	Smad3	Smad4	Src	Src_pY416	Src_pY527	STAT3_pY705	STAT5-alpha	Stathmin	Syk	TAZ	TIGAR	Transglutaminase	TFRC	TSC1	Tuberin	Tuberin_pT1462	VEGFR2	VHL	XBP1	XRCC1	YAP	YAP_pS127	YB-1	YB-1_pS102	JAB1	MSH2	MSH6
TCGA-B6-A0RU	-0.157127634	-0.09338931	0.069177642	0.046816137	0.168499929	0.633997256	-0.159478219	0.33377771	-0.214167216	0.395139791	0.085399317	0.732015577	-0.341936383	0.244974703	2.567825982	1.191975643	-0.29730943	-0.283365462	-0.828011914	-0.317587229	-1.284211246	-0.327194331	-0.46286857	0.714021152	-0.288988852	-0.310058642	-0.00302446	-0.00866547	0.395033499	0.749978698	1.216803142	-0.071423589	-0.209170748	0.548642669	0.06152777	-0.02101315	-0.151877284	-0.191822211	1.267765398	0.072510199	0.216194854	0.130748827	0.018558334	0.261976944	0.29887054	-0.06697713	-0.275422796	0.027701327	0.456418921	0.149545651	-0.009571084	0.889153219	0.218510852	0	0.267762879	0.34811663	1.700746004	-0.4757327	1.392740162	0.558774396	-0.202737415	-0.149658266	-0.067329261	0.29755497	-0.42775523	0.252489331	0.13712482	-0.067550887	0.010784214	0.567713352	-3.763091489	-0.235993939	0.340923926	0.059098318	-0.090018959	-0.228795759	0.832491723	0.028301177	-0.316058323	-0.110629731	-0.367358546	1.104503571	-1.554342027	0.59388507	-0.314447643	0.091544383	-0.339750089	-0.307756548	0.075581245	0.11559288	1.012315401	0.454977265	0.96175076	-0.802394779	-0.307596124	-0.143513538	0.157040711	0.421495216	0.105443792	-0.18658639	0.422208381	0.091221287	-0.214391768	0.125148907	0.065837349	-0.065553191	-0.081525078	0.235644202	0.360326971	-0.042065942	-0.054502915	2.755726369	-1.362543747	0.627663045	0.727777699	1.044091489	0.252674283	-0.410717301	0.017576829	0.180803267	-0.157407324	-0.227438382	-0.263885179	-0.691086023	-0.463933045	0.302568874	0.568162644	-0.230252083	0.77581182	-0.151610006	0.833760362	0.606981983	-0.390494049	-0.243088102	-0.094815554	-0.078224886	-0.111282083	-0.038286564	-0.11641665	-0.342357433	-0.26445797	0.073814351	-1.252803217	0.521548897	-0.062260843	-0.987578305	-0.882764793	-0.444639733	-0.301707805	-0.118709365	0.17381341	-0.01589815	-0.544989847	0.617239424	-0.593176758	0.010377163	0.283571084	1.188243727	1.075425334	1.661965037	0.069518061	-0.189252427	-0.538969517	-0.430452703	-0.083539404	-0.303450214	-0.053756266	0.173276799	-0.135263869	-0.58087577	0.111173278	0.213394329	0.220660793	0.151669294	-0.221759095	0.211917149	2.871538829	0.229673758	-0.496714791	-0.39844346	1.925893111	-0.198932845	0.069459712	-0.084549101	-0.275687879	-0.262533931	0.441813713	-0.233470456	1.030779208	1.262281926
TCGA-B6-A0RV	0.027770208	0.140712344	-0.206796161	0.876628215	1.146901308	2.322371492	0.830017284	0.308451961	-0.288867843	-0.840837288	-1.188328464	0.933289418	-0.134897567	0.132223179	-0.185973445	0.042490925	-0.187038705	-0.333658955	0.027087817	-0.122293715	0.257692229	-0.044970501	-0.054158693	-0.140430891	0.048285983	-0.562729034	-0.15048268	-0.018372347	-0.315895319	0.146558969	0.563982737	-0.069299592	-0.225514952	-1.060301495	0.393627946	0.003864275	0.134520783	0.064626501	0.615548846	0.242770642	-0.129450242	-0.157872362	0.251907952	0.707083379	1.217627699	0.056327336	0.07012809	-0.030701929	0.294800868	0.072290234	0.149096186	-0.005782566	0.023999368	0.055453335	-0.428760546	2.683863908	0.103378836	0.723719978	-0.116033179	-0.16269732	0.266629925	-0.294274973	-1.981204878	-0.133503072	0.594123593	-0.04595476	-0.10904096	0.459755028	0.192767981	-0.339603361	1.916420161	0.264744143	0.021008267	-0.040303106	-1.656390063	-1.003463973	-0.12733316	0.260284438	-0.142122848	-0.249845828	-0.074947915	-0.636724816	0.060333118	-0.191045315	-0.747427673	-0.904921699	-0.67015551	-0.242539207	-0.168742147	0.074351677	-0.025409155	1.785032075	1.894967888	0.361409354	0.084827385	-0.1109821	-0.217751446	0.151404691	0.716367729	-0.003160779	0.111304711	0.132450304	0	0.180106726	0.245495136	-0.047343264	-0.019339862	3.083356732	-0.351199377	0.157489874	0.06303715	0.394288687	-0.866333504	-0.005958094	0.070789164	0.022490148	0.209325281	0.255258691	-0.015147963	0.014836138	-0.0129029	-0.117158824	-0.154821092	-0.892995714	0.506415049	0.298596655	0.073734538	-0.199369109	-0.379783473	-0.247788118	0.087618058	-0.142051808	-0.042874676	-0.254062322	0.044365107	0.00418701	-0.082380177	-0.048729855	0.013172092	0.155431475	-0.113045804	0.089145627	4.290390775	-0.182863426	-0.281493946	0.372993228	0.044259898	-0.278735176	0.746712025	0.138939826	0.075728033	-0.371705655	0.180206636	-0.456537586	0.162816598	0.244405722	-0.340601173	0.030200573	0.104989642	-0.462084181	-0.013142087	0.130830737	-0.109120432	-0.136460092	0.050551126	-0.124492842	-0.32957285	0.478590193	0.267845729	-0.298040309	0.266371716	0.249958729	0.145402178	0.024923601	-0.030438538	-0.201448585	-0.003347055	-0.160302372	-0.505225958	0.145066475	0.040790351	-0.160384911	-0.136473021	0.197826727	0.735985223	-0.238433017	-0.146277206	-0.076329488	-0.102298363	-0.084951146
TCGA-BH-A0RX	0.971273271	0.690146607	-0.392797298	-0.475318576	0.184643247	-0.78195775	0.414958767	-0.768473586	-0.435471039	-0.320191624	-0.922656659	-0.674382263	0.756030955	-0.916856896	-0.002421817	0.544207354	0.13184455	0.222909421	0.65605145	-0.046553875	0.133045559	0.982089052	-0.158510753	0.340475719	-0.273805917	-0.734319334	-1.074049908	0.977802735	-0.84794007	-0.180577231	0.251168252	0.415649166	-0.007244166	-0.5235903	1.448243619	-0.121994955	0.158360392	0.556258399	1.370389914	0.868416456	0.522270639	-0.660773629	0.749120364	0.659375791	1.369396261	0.753889441	0.355752568	0.35316676	0.519356175	1.167156703	0.572255255	-0.710229472	0.722844477	-0.40494351	-0.519386132	4.2672835	-1.309386232	1.541900149	-0.062284194	0.207320449	0.066924121	-0.61035114	-0.879657906	-0.559713562	-0.561325683	1.087066914	-0.033992387	1.153949004	-0.126257812	-1.774407569	-0.035680412	-0.115817845	-0.745191803	0.273585763	-1.916508092	-0.505528894	0.293234999	0.83330284	0.597712792	-0.698809341	-0.063928845	-0.824582496	-0.691154342	-1.229726945	-0.29636817	-1.334303831	-0.614032563	0.775487652	0.341593435	1.121288199	0.493653494	2.94969761	0.812763126	0.023540883	1.163698021	0.639143114	-0.22701395	-0.760114096	0.622607148	0.022379306	-1.182141993	0.42013703	-0.046986066	0.360865938	1.025878033	-1.155806289	-0.659186463	2.587213162	-1.136878225	1.329955569	0.686892525	0.734072631	-0.189224156	-0.169362153	1.128199508	0.338441467	0.479886236	0.088504748	0.203387236	0.121015963	-0.200506652	0.122528675	0.127000379	-1.543270946	-1.255987902	0.722334895	-0.321906253	-0.122733537	-0.187694833	-0.256921664	0.449776798	-2.837838478	0.286594302	-0.735208335	-0.135557963	0.823207298	-0.049579801	-0.12423375	0.484813948	0.427790332	0	-0.44394195	0.528874457	0.185526976	-0.248442135	-0.603716036	-0.379367007	-0.16261202	1.689981578	0.399096114	0.763187256	-0.478081271	-1.21790886	-1.926663662	-0.171141203	0.32178668	-1.371926379	-0.830105466	-0.621410949	-2.961501132	0.017317458	-0.520167232	0.639656094	0.037459255	0.629275094	0.739971619	-0.094288614	0.657983639	0.054792638	-0.146308862	1.305553012	-1.262160118	0.836966885	0.369714247	0.392553316	-0.58079298	-0.983050832	-0.653515246	-0.178577821	-0.969004329	-2.558789282	0.482067852	0.411634729	0.793765037	0.610885839	-0.257974958	-0.225752794	0.04638434	-0.415270574	-0.506138795
TCGA-AR-A0TP	-0.26029005	-0.252783605	0.045768883	-0.379904021	0.132946366	0.548719477	-0.046180807	-0.725757468	-0.020317421	-0.724197332	-1.013309708	0.182939813	-0.330057059	0.073665368	1.089684971	0.327290338	0.012913582	0.589758309	0.759496135	-0.053377288	-1.437938589	-0.206124208	-0.037475807	0.033353083	0.246293171	0.47639479	0.587696444	-0.102917126	0.115388401	-0.161800164	1.616706964	-0.093918046	-0.065861145	1.207375793	-0.094967332	-0.028164294	0.014136172	0.118275977	3.14081343	-0.110286644	0.231436075	-0.26132339	-0.121471138	-0.261984705	0.583232458	-0.213203496	-0.303928209	0.191863197	0.139465029	-0.092170663	0.317543489	0.518522101	-0.036167129	-0.090929182	-0.036544478	0.04670804	0.427288566	-0.885808262	0.22892665	-0.260732444	0.153989502	0.045324462	0.960755089	-0.22217498	0.054984626	-0.150981275	-0.125808027	-0.238452987	-0.388450998	0.163823573	-3.362455234	0.078364469	0.921114879	-0.163276072	-1.595527404	-0.77120226	0.866275238	-0.237008476	0.282168057	-0.703400669	1.218824238	1.527638471	-1.915197001	0.227801907	0.569937729	0.259563296	-0.426098084	-0.591843309	0.227544848	-0.249011372	0.150955043	-0.838382376	-1.680422586	-0.476893081	-0.436637756	0.516823467	-0.394794306	0.012224196	0.254774012	-0.408041388	0.923406644	0.410855983	0.036133547	0.178912159	-0.232771314	-0.630568274	-0.271790165	0.891055301	0.351456483	-0.366890239	-0.093504023	1.676349251	1.184893729	0.214751416	-0.013576784	0.853281679	-0.147339897	0.0878702	-0.084838842	0.161548649	-0.445831353	0.88469611	0.546863951	-0.303268502	-0.781887737	-0.203833233	0.512176181	0.395726826	-0.565023204	0.031560982	0.236945042	2.832281989	-0.556454511	-0.344439221	0.321293467	-0.422059168	-0.125073386	-0.061578671	0.149341707	0.187535586	-0.305088125	0.529546415	-0.757926892	0.072379636	-0.224890239	-0.882686318	-0.243647315	0.200204063	0.611385335	-0.270923046	-0.144584478	-0.590524675	0.538383751	0.688683298	-0.374892501	-0.162662727	0.101568147	1.083205262	0.05251875	0.109475627	-0.461587504	-0.247690614	-0.528047446	0.095532177	-0.03564652	-0.170260028	-0.185615899	-0.007047217	-0.492361569	-0.435733642	-0.040363974	1.332547215	0.155591225	-0.091006638	0.01104408	0.216646844	0.676245969	-0.731499001	-0.32042854	-0.510798741	0.783259264	0.004305836	0	0.531240997	1.519194916	0.413544293	0.425134712	-0.150433675	0.622098481	1.075150689
TCGA-BH-A18S	-0.081030199	-0.169805597	-0.076967881	0.770766587	0.573723381	0.652851514	0.360801772	0.637212396	0.119964124	0.797750785	0.279602194	1.198648867	0.256881918	0.257981733	0.329726562	0.574377398	0.558669059	0.152580586	-1.535095663	0.402813989	1.139888951	-0.036762973	0.159387292	-0.300676685	0.323346726	0.287510392	0.413072088	-0.246886902	0.360201941	-0.428961196	0.857948922	0.032435188	-0.109115198	0.934248432	-0.023924704	-0.181338785	-0.125464419	-0.082591185	-0.641455398	-0.025142765	-0.197782527	0.162843704	-0.146960336	-0.506235158	-0.971004998	-0.109481049	0.024406659	-0.182047252	-0.395160313	-0.078374104	-0.100584056	-0.042200827	-0.178121526	-0.041878376	0.287114951	0.032195163	-1.522345999	-0.096690564	-0.216380755	-0.200501345	1.152841098	-0.079421274	1.227432526	-0.183173018	0.67739388	-0.181464823	-0.10879499	-0.003829165	0.36176028	0.71541445	2.348664509	1.219783044	0.583255101	-0.2652127	1.178245401	-2.591116242	-0.478291795	-0.412689375	0.055045165	-0.154185292	-0.496411112	0.526771117	1.450650175	0.092079714	0.587031874	0.704848902	1.057462286	0.333259583	-0.147227357	-0.229040372	-0.035194352	-1.465763307	1.387282815	0.53122019	0.108330167	-0.211963094	0.357933593	0.658758182	-0.770981551	0.106150494	-1.729682011	0.427488449	0.054650902	-0.006575421	0	1.228184624	0.35653662	-1.930114994	0.002079796	-0.113693327	-0.006189565	-0.797515906	1.386668027	0.627595746	-0.014157856	-0.397146974	-0.585416657	0.088350472	-0.078016054	-0.074681591	0.217083867	1.237702888	-0.291474949	0.342995676	0.503121121	-0.020694161	0.539250777	0.60154732	-0.919745654	-0.170283019	-0.251336838	-0.386718231	-0.07985492	0.304586389	0.387867322	-0.244244558	-0.188181372	-0.233401591	-0.280337211	-0.938942734	-0.019357674	0.66020131	1.709912835	0.155625799	-0.171801216	0.900334154	0.649465823	0.748004098	0.03153493	0.108289562	-0.464692124	0.908640995	0.776419654	0.229686268	0.529000547	0.200039504	-0.066836426	-0.541996633	-0.500870248	0.208151871	-0.066921223	-0.068780019	-0.119803179	0.410458877	-0.108021721	-0.192847629	-0.458728573	-0.597697549	-0.075206906	0.542621509	-0.124576015	-1.108761891	-0.181413179	-0.017884777	-0.280866533	0.028871642	-1.281416579	0.262378462	0.139077066	0.982867776	-0.860569484	-0.357832818	0.159771641	0.287163236	0.63949589	-0.023577412	-0.08684486	0.264121559	0.406214907	0.529260173
TCGA-AR-A0TQ	0.089459525	0.100308116	-0.245478703	0.203111974	0.071122813	0.226145727	0.012388848	-0.171284924	-0.286651016	0.194903562	-0.251707269	-0.378802605	-0.422432694	0.585842045	-0.314812698	0.152999786	0.205208718	0.289260193	0.416054348	0.193325047	-0.966166533	0.148658277	-0.145860197	0.750232878	0.308673362	-0.893107136	0.493434373	0.148053666	0.257956961	0.179636966	-0.860955149	-0.215994794	-0.563556725	-0.493406948	0.067584136	-0.844442152	-0.060141147	-0.104727377	-0.49637785	-0.383974008	-0.28037667	0.083317498	-0.103979184	0.245233555	0.602714204	0.293050061	-0.520223196	-0.197641816	0.349487833	-0.070489797	-0.31911633	-0.247927541	-0.706302287	0.011296756	-0.024667617	0.47543548	0.943114888	0.389579861	-0.040714923	0.410875677	0.021525061	-0.485921046	0.235656709	0.084521501	-0.951160386	-0.136959116	1.757402475	-0.171470186	-0.162522016	-1.207741815	-0.143197092	0.209672939	-0.081645546	0.348889465	3.1407086	0.063873097	0.290649773	-0.250124919	-0.079885597	0.404395	-0.672017734	0.614936479	0.913602145	0.074974067	0.518387164	0.651404241	1.802314045	1.275844045	0.187292176	0.11152197	-0.057564501	0.038548489	0.345440036	-0.434107805	-0.338080412	0.11545462	-0.112720826	0.093201559	0.522689592	-0.155177718	-0.539547755	-0.206045001	-0.100069007	-0.452105574	-0.496596745	-0.101228514	0.177822879	-1.467060819	0.335603246	-0.187327934	0.178347694	0.012868642	-0.010535622	-0.037921922	-0.202779316	0.075356391	-0.03289508	0.083258092	-0.156502403	-0.047495513	0.18476613	0.170231986	-0.638480242	-0.021644557	2.114853643	-0.005768082	-0.068215127	0.048891407	-0.542834764	0.03957135	0.423134656	-0.743694477	0.09016445	0.102505771	-0.014208841	0.069010819	-0.122019974	0.214927793	-0.014794625	-0.166047051	0.238435154	0.629912887	-0.996238567	-0.326534499	-0.257256076	1.642123702	0.480535094	-0.256134297	0.048341907	-0.271312063	0.536939301	0.012977453	1.06093467	0.127554364	-0.295516502	0	0.08065471	0.71396335	1.02031107	-0.320601754	0.107107662	-0.216660911	-0.049658512	0.026159866	-0.018030086	-0.19585004	-0.589731359	0.246380544	-0.384660286	0.156917852	-0.161469888	0.338746657	-0.026725142	0.138726858	-0.290096702	-0.248619554	0.972574356	0.086568963	-0.034690253	0.009623569	-1.24793195	-0.027719571	0.218839691	0.027304346	-0.775884133	-0.328739572	-0.290723341	-0.146101602	-0.182042086	-0.089765472
TCGA-AR-A0TR	-0.235403104	0.049850299	-0.533682171	-0.33817596	-0.046626606	0.753495934	-0.083480638	0.903161862	0.005172009	0.685485038	0.381409505	0.64942329	-0.086645629	-0.187632355	0.254385877	-0.18651853	0.004763992	0.435277884	-1.332612697	-0.138807349	1.020413552	-0.076729303	0.253352664	-0.285446402	0.32273737	1.500413757	0.276802187	-0.245091553	0.511989502	-0.068142531	1.30937476	0.0401202	-0.424616394	1.102738211	-0.245562604	0.558668657	-0.169074062	0.021709607	-0.877984392	-0.226969697	-0.599460604	0.108122526	-0.009441507	-0.892014583	-1.712086458	-0.191215203	-0.280658727	0.487548118	-0.23837299	-0.150997279	-0.147644593	0.052510648	-0.228218942	0.454792416	0.556358646	-1.41285681	0.182916012	-0.179414804	-0.485187899	-0.15004277	0.728035463	0.079687267	1.026643885	-0.252948272	0.233842861	-0.461158979	0.378331268	-0.282020584	-0.161056374	0.270402745	3.422290221	0.855606001	-0.341725162	-0.321317646	-0.206629237	-2.801371839	-0.311095145	-0.533966971	-0.259805681	-0.272594269	0.449434142	-0.500281665	1.947939191	0.214307863	1.572638614	1.418742393	0.242045793	0.062096619	0.096560942	0.653104622	-0.103741597	-1.039000887	0.798101994	-0.091773832	-0.033202826	0.025409393	0.979616803	0.125962341	-0.412278479	-0.079337973	-0.419063769	-0.141655766	0	-0.222845696	-0.206967955	0.811149976	0.935318706	-1.189035494	-0.395378457	-0.367017011	-0.136521403	0.125524162	0.404036443	0.10462031	-0.202148784	-0.661825186	-0.759528916	0.185237774	-0.027255808	-0.012577591	0.128001767	-0.379187497	-0.402054441	0.670420695	0.138183581	0.243995348	0.437447722	0.189682266	-1.078101109	-0.156760089	-0.482676504	1.668389687	-0.056646591	0.210378929	-0.348662411	-0.18046356	-0.092170221	0.683772132	-0.504073351	-0.704877283	-0.231196347	0.084385269	5.784926612	0.324375781	-0.022467066	0.70444317	0.223599102	0.075669717	-0.451761479	0.534440549	-0.393901009	0.019684032	0.544784863	0.890605598	0.489818522	0.48975769	-0.157354418	0.800897921	0.418693103	0.221523907	0.011617535	0.163929234	-0.015165696	-0.174908842	0.008118689	-0.818187438	0.092574885	-0.117799468	0.324034622	0.252678699	-0.423904109	0.458656779	-0.509933768	-0.301295486	-0.328626811	0.350439965	-0.284458428	0.732174434	0.677687404	0.103328143	1.365508415	-0.642748511	0.290310336	-0.38586869	0.054339768	-0.212627649	-0.079337246	-0.032627093	0.355353533	0.317573693
TCGA-AR-A0TS	-0.058127553	-0.166331863	0.289972596	-0.395009416	-0.089254071	0.573667886	-0.147640674	-0.418917902	0.308822806	-0.025254184	-0.504810209	0.805298129	-0.144955894	0.055549523	0.635069612	0.019687479	-0.106095371	0.157330458	0.586569159	-0.083357436	-1.45953684	-0.059794782	0.154700704	0.111414264	1.517293758	0.045951651	0.530771579	0	0.18518963	0.187568963	0.402640332	-0.288918174	-0.053353924	-0.092878884	-0.261114115	-0.059122384	-0.001764008	0.250228616	0.142621392	-0.133327167	0.226130959	0.003785491	-0.178972697	0.047801609	-0.413012485	0.770101493	-0.060816902	-0.16122457	-0.089242784	-0.158410439	-0.101986843	0.02129049	-0.233094973	-0.048129675	-0.831938886	-0.224398789	0.261448726	-0.642821019	0.281328031	0.085921856	-0.154619231	-0.034455503	-0.538367722	-0.171396494	-0.196559175	0.024696925	0.100832648	-0.213682297	-0.227318017	0.117526324	-3.431249408	-0.364730379	0.382754299	0.683156459	-1.048498121	-2.140320199	0.92671775	-0.322149481	0.088672959	0.044991351	0.240550238	-0.459193407	-1.791198772	-0.197185659	0.688496575	0.394593928	0.028471827	-0.221180523	0.530191432	-0.16474709	-0.112990627	-0.216437882	-0.086285626	-0.229468002	-0.29697237	-0.185495743	0.102701259	0.361109906	2.015607266	-0.135961395	0.686862861	0.665883358	0.333845286	-0.254214302	-0.300693778	0.085641229	0.47344536	3.175388385	0.374208046	-0.38129072	-0.13694672	0.289363722	1.032034523	0.079531366	0.198239016	-0.064314032	-0.21097974	0.4475954	0.068826734	-0.007162793	-0.041762722	0.322268487	-0.395718865	-0.231549574	0.027666461	0.473302493	0.295574929	0.01253156	-0.599557245	0.487714709	-0.007944712	1.180053332	-0.159829911	-0.13199812	-0.097485692	-0.064295772	0.032715414	0.702997142	0.509369057	0.918837494	0.433392875	1.720889644	-1.127522641	0.068507445	-0.290397654	-0.009552252	0.076648862	-0.573296983	-0.15771604	-0.107487397	-0.202199619	-0.149611747	0.125255113	0.590618684	0.464496442	0.042737255	0.074138051	0.792104482	0.526061067	-0.644114528	-0.012657669	-0.234746993	-0.332888281	-0.031245687	-0.024357674	-0.04807917	0.520350428	0.772578281	0.420866374	1.412707897	-0.180662875	1.878942217	-0.251483929	-0.06874464	-0.003323802	0.261979266	1.23141673	0.108097642	0.395395893	0.204231607	1.271450025	0.20994121	-0.128243553	-0.032309272	0.057541727	0.103638401	0.067289965	-0.096617391	0.127493231	0.59774148
TCGA-AR-A0TT	-0.287210354	-0.053716987	-0.099301365	0.011330517	0.535070075	0.26092074	-0.112529802	0.450700331	0.080409959	1.143735345	1.488977497	-1.156822197	-0.307097289	-0.774578274	-0.577964368	-0.421208173	-0.707890621	-0.72557615	-0.365522329	-0.187770644	-0.185886836	-0.251319348	0.10671385	0.189748773	0.426363054	0.262620642	0.14708353	0.007483558	0.276033541	0.044790313	-0.337924188	0.187748936	-0.08317483	0.2261615	-0.000228185	-0.194120234	-0.14762098	0.01330044	0.037323495	-0.047225639	0.211241588	0.35729684	0.068512201	0.226922684	-1.34766317	-0.061266232	0.034829921	0.077729981	0.124825491	-0.156840564	-0.121464994	-0.125575322	-0.209079455	0.08908774	-0.065604056	-1.003112326	0.371886646	-0.75872694	-0.264502353	0.100221818	-0.208442445	-0.417996625	0.11478244	0.332179537	-0.000524897	-0.253259869	-0.126672206	-0.235428612	-0.23949867	0.186321896	1.571740067	0.196259724	0.339255992	-0.073641843	1.042581195	0.585514132	0.176238501	1.532133093	0.213270531	-0.162078688	1.717783673	1.412029622	2.137217017	0.297923044	0.798148668	0.521232595	-0.266091265	-0.43036225	0.499610516	-0.098614595	-0.275161609	-0.459601976	0.847180316	-0.163537388	0.333401574	0.03418495	-0.110274083	0.79718902	0.316143431	-0.159243873	0.124525836	-0.494877799	0.344066773	-0.206088483	-0.081951532	0.612965551	0.416920981	-0.169938083	0.122704854	-0.302751355	-0.176224018	-0.448649712	0.464617049	0.200362668	-0.366334122	-0.042073107	-0.066709731	-0.357406882	0.05132836	0.735965383	-0.08535583	-0.224808213	-0.388503431	-0.32995141	2.016396009	-0.125898191	-0.598252062	-0.25296027	-0.293506236	-0.203860853	-0.018364791	0.011702351	-0.322608086	-0.123604148	0.1065811	-0.06020901	-0.058812364	-0.2037389	0.142809917	-0.52778485	-0.079591155	0.104674296	-1.197751018	-0.097862868	0.387724245	-0.139035411	0.016134658	0.422353496	-0.336093868	0	-0.116690249	0.150977695	0.806342839	0.752331684	0.111313904	-0.046487587	0.62122949	0.689438984	0.768848313	0.358805002	-0.195678212	0.171268844	0.008001761	-0.100967714	-0.190279925	-0.547558985	0.102820643	0.065233146	0.191293662	0.67807639	-0.240552842	1.433746575	-0.260247734	0.146027815	0.249963547	-0.250292788	0.430310233	0.19069482	0.180871567	0.048887117	-1.41894841	0.16832189	-0.054666369	-0.467104022	-0.183922918	0.57431807	-0.089334818	-0.326457668	0.104705515	0.391429507
TCGA-AR-A0TU	-0.061895079	-0.12220322	-0.265580336	0.432397682	0.18897928	0.701879212	0.257164627	-0.175210288	0	0.189073277	0.057294021	0.979052447	-0.184194215	-0.674431555	-0.603792299	-0.330813938	-0.279155797	-0.268259092	0.698199056	-0.157382559	-1.285855258	-0.145754251	0.184511706	1.59966516	0.705920353	0.183960654	0.447435278	-0.104800431	0.028010041	-0.144947939	-0.168828913	-0.30550628	0.016803271	-0.199720305	-0.169598873	-0.350403473	-0.185596128	0.099259256	0.137465842	0.101467105	-0.056411936	0.518858298	0.191836976	1.127208494	-0.378387113	-0.012841301	0.014588768	-0.065131368	0.464336534	0.180929009	0.191350987	0.196034054	0.113345721	0.208779236	-1.342262033	0.251078428	1.463120461	-0.445828783	0.279741145	0.02295417	-0.317936915	-0.202307873	-0.753835035	0.060210702	-0.724751618	0.124887028	-0.208740374	-0.096038094	0.127246739	0.097379933	-3.180578637	-0.560966062	0.036541165	0.353736962	-0.615272124	-0.58264148	1.299841843	-0.286360503	-0.154925212	0.015779643	0.457780712	-0.080792597	-1.258139992	-0.445354042	0.213442872	-0.035589232	-0.506879948	-0.449519237	-0.035884346	-0.078668491	0.119456177	-0.193744385	0.551037955	-0.771007461	-0.383823124	0.011913996	-0.236005445	-0.094405292	1.203937499	-0.009798693	-0.205036	-0.113123201	0.180608672	0.081001154	-0.039629968	-0.170172439	0.16076496	0.524556007	0.178854601	-0.282152472	0.019874405	0.390032901	0.955827412	-0.246845758	-0.10356165	0.406965125	-0.143994062	-0.223022738	0.179715699	0.072056261	-0.059341925	0.407291042	0.620389273	0.211534525	0.245241428	-0.108462923	0.305455328	0.202390129	0.904724923	0.056106228	-0.016980289	0.009214254	-0.373453828	-0.305857043	-0.154176363	0.036577765	-0.149303116	0.354831566	0.121971597	0.569155276	0.092627811	0.900850231	-0.86157252	-0.034288462	-0.319551364	-0.036433056	0.107646308	-0.479925236	-0.262215346	-0.050881685	0.238097408	-0.096640711	0.392574278	0.278974837	-0.330140804	0.057364992	0.532255739	1.091391493	0.891431849	-0.159380222	-0.009658695	-0.5000286	-0.279000465	-0.283737973	-0.06418928	-0.073398076	0.182244338	0.148762021	0.037640113	0.839107931	0.240111244	0.8869391	-0.189659154	0.226365216	0.071755793	-0.094977933	0.769853389	-0.012622179	-0.084657293	-0.988094361	-1.165488953	-0.015074235	-0.134319013	0.283181177	0.082798466	-0.15845075	0.464510714	-0.101921052	0.361835295	0.065005698
